reference,customer_name,status
TV-26025,Blackwood Components Pty Ltd,in_transit
TV-26026,Ironbark Apparel,delivered
TV-26027,Riverside Logistics,created
TV-26028,Fairwind Components Pty Ltd,created
TV-26029,Lakeside Foods Pty Ltd,failed
TV-26030,Redgum Industrial Holdings,created
TV-26031,Highfield Industrial Pty Ltd,in_transit
TV-26032,Golden Industrial,created
TV-26033,Fairwind Motors Co,delivered
TV-26034,Parkview Textiles Pty Ltd,delivered
TV-26035,Sunrise Motors Group,in_transit
TV-26036,Ironbark Logistics,picked_up
TV-26037,Redgum Retail Holdings,picked_up
TV-26038,Westgate Retail,failed
TV-26039,Harbour Wholesale,picked_up
TV-26040,Northern Textiles Group,delivered
TV-26041,Highfield Beverages,in_transit
TV-26042,Silverline Chemicals,delivered
TV-26043,Fairwind Pharma,delivered
TV-26044,Northern Retail,in_transit
TV-26045,Coastal Logistics,delivered
TV-26046,Harbour Hardware Group,created
TV-26047,Kingsway Distribution Co,delivered
TV-26048,Fairwind Hardware Pty Ltd,in_transit
TV-26049,Baywater Components Group,in_transit
TV-26050,Coastal Textiles,delivered
TV-26051,Summit Beverages Pty Ltd,delivered
TV-26052,Fairwind Freight,in_transit
TV-26053,Silverline Textiles,delivered
TV-26054,Coastal Supplies Holdings,in_transit
TV-26055,Silverline Beverages,in_transit
TV-26056,Blackwood Motors,delivered
TV-26057,Blackwood Beverages Holdings,failed
TV-26058,Northern Retail,delivered
TV-26059,Golden Pharma Co,in_transit
TV-26060,Northern Trading,in_transit
TV-26061,Harbour Distribution,created
TV-26062,Westgate Packaging,in_transit
TV-26063,Stonebridge Industrial Co,created
TV-26064,Redgum Electronics Co,delivered
TV-26065,Northern Industrial Co,in_transit
TV-26066,Kingsway Electronics Holdings,failed
TV-26067,Northern Textiles,delivered
TV-26068,Northern Trading,in_transit
TV-26069,Fairwind Supplies Co,in_transit
TV-26070,Eastlink Components Co,in_transit
TV-26071,Summit Textiles Holdings,delivered
TV-26072,Lakeside Logistics,in_transit
TV-26073,Ironbark Foods,in_transit
TV-26074,Highfield Chemicals Holdings,in_transit
TV-26075,Parkview Beverages Holdings,picked_up
TV-26076,Fairwind Hardware,delivered
TV-26077,Kingsway Hardware,in_transit
TV-26078,Baywater Motors,picked_up
TV-26079,Parkview Freight,delivered
TV-26080,Westgate Supplies,picked_up
TV-26081,Kingsway Industrial,created
TV-26082,Redgum Textiles,delivered
TV-26083,Westgate Textiles Group,delivered
TV-26084,Lakeside Beverages Group,in_transit
TV-26085,Highfield Industrial,failed
TV-26086,Summit Freight Pty Ltd,created
TV-26087,Redgum Textiles,in_transit
TV-26088,Baywater Freight,in_transit
TV-26089,Fairwind Grocers,delivered
TV-26090,Lakeside Components,in_transit
TV-26091,Harbour Distribution,created
TV-26092,Parkview Hardware Pty Ltd,created
TV-26093,Baywater Chemicals,in_transit
TV-26094,Golden Retail,delivered
TV-26095,Westgate Packaging Group,in_transit
TV-26096,Northern Logistics Pty Ltd,delivered
TV-26097,Summit Distribution Group,in_transit
TV-26098,Ironbark Packaging Holdings,in_transit
TV-26099,Lakeside Trading,delivered
TV-26100,Northern Beverages Pty Ltd,picked_up
TV-26101,Harbour Apparel Holdings,picked_up
TV-26102,Eastlink Foods,picked_up
TV-26103,Fairwind Apparel,in_transit
TV-26104,Riverside Supplies Group,created
TV-26105,Northern Freight Pty Ltd,failed
TV-26106,Blackwood Industrial,delivered
TV-26107,Golden Hardware,delivered
TV-26108,Kingsway Textiles Group,failed
TV-26109,Summit Components,delivered
TV-26110,Fairwind Trading,delivered
TV-26111,Golden Chemicals,in_transit
TV-26112,Blackwood Hardware Holdings,created
TV-26113,Silverline Wholesale,created
TV-26114,Silverline Beverages Holdings,delivered
TV-26115,Silverline Apparel,delivered
TV-26116,Sunrise Industrial Co,in_transit
TV-26117,Highfield Industrial,created
TV-26118,Highfield Textiles Group,failed
TV-26119,Coastal Beverages,in_transit
TV-26120,Highfield Industrial Co,created
TV-26121,Harbour Electronics Group,picked_up
TV-26122,Highfield Textiles,picked_up
TV-26123,Fairwind Motors,in_transit
TV-26124,Ironbark Electronics,created
TV-26125,Ironbark Grocers,failed
TV-26126,Redgum Motors Co,delivered
TV-26127,Summit Pharma,created
TV-26128,Sunrise Distribution,in_transit
TV-26129,Summit Pharma Holdings,delivered
TV-26130,Coastal Textiles,in_transit
TV-26131,Summit Retail Pty Ltd,delivered
TV-26132,Sunrise Retail,delivered
TV-26133,Westgate Trading,created
TV-26134,Westgate Freight Pty Ltd,picked_up
TV-26135,Kingsway Supplies Holdings,created
TV-26136,Lakeside Retail Holdings,created
TV-26137,Harbour Freight,created
TV-26138,Fairwind Foods,delivered
TV-26139,Baywater Packaging,delivered
TV-26140,Parkview Wholesale Pty Ltd,in_transit
TV-26141,Lakeside Freight,failed
TV-26142,Redgum Packaging Holdings,created
TV-26143,Ironbark Components,created
TV-26144,Coastal Retail,delivered
TV-26145,Harbour Packaging,picked_up
TV-26146,Coastal Pharma,delivered
TV-26147,Parkview Components,in_transit
TV-26148,Blackwood Components,in_transit
TV-26149,Fairwind Supplies,created
TV-26150,Baywater Trading,delivered
TV-26151,Golden Chemicals,in_transit
TV-26152,Kingsway Pharma,in_transit
TV-26153,Silverline Industrial Pty Ltd,picked_up
TV-26154,Northern Freight Group,in_transit
TV-26155,Ironbark Textiles Co,in_transit
TV-26156,Fairwind Trading,delivered
TV-26157,Summit Motors Group,picked_up
TV-26158,Northern Pharma Group,created
TV-26159,Silverline Logistics,created
TV-26160,Parkview Beverages Holdings,delivered
TV-26161,Northern Beverages,delivered
TV-26162,Stonebridge Trading,delivered
TV-26163,Summit Hardware,picked_up
TV-26164,Northern Freight Co,delivered
TV-26165,Stonebridge Textiles,in_transit
TV-26166,Eastlink Electronics Co,delivered
TV-26167,Summit Chemicals Co,picked_up
TV-26168,Highfield Freight Pty Ltd,in_transit
TV-26169,Fairwind Packaging Group,created
TV-26170,Stonebridge Retail Co,in_transit
TV-26171,Ironbark Industrial Holdings,created
TV-26172,Summit Industrial Group,in_transit
TV-26173,Highfield Packaging,in_transit
TV-26174,Harbour Trading,created
TV-26175,Parkview Chemicals,in_transit
TV-26176,Eastlink Pharma Group,in_transit
TV-26177,Summit Components,in_transit
TV-26178,Parkview Beverages Holdings,in_transit
TV-26179,Sunrise Components,failed
TV-26180,Golden Apparel,delivered
TV-26181,Redgum Logistics Co,picked_up
TV-26182,Parkview Apparel Co,delivered
TV-26183,Silverline Foods Holdings,delivered
TV-26184,Redgum Supplies,picked_up
TV-26185,Redgum Hardware,created
TV-26186,Harbour Components,delivered
TV-26187,Westgate Components,picked_up
TV-26188,Riverside Industrial Co,delivered
TV-26189,Silverline Components,delivered
TV-26190,Harbour Grocers,in_transit
TV-26191,Westgate Trading,in_transit
TV-26192,Lakeside Retail Co,in_transit
TV-26193,Eastlink Trading Holdings,in_transit
TV-26194,Blackwood Apparel Co,delivered
TV-26195,Sunrise Retail Group,created
TV-26196,Northern Packaging Group,delivered
TV-26197,Parkview Trading,in_transit
TV-26198,Riverside Textiles,in_transit
TV-26199,Stonebridge Components,in_transit
TV-26200,Kingsway Hardware,delivered
TV-26201,Summit Textiles Holdings,created
TV-26202,Fairwind Chemicals Co,created
TV-26203,Ironbark Trading,created
TV-26204,Highfield Distribution,created
TV-26205,Eastlink Components Group,in_transit
TV-26206,Summit Industrial,delivered
TV-26207,Golden Foods Co,in_transit
TV-26208,Kingsway Logistics Co,created
TV-26209,Parkview Pharma Co,delivered
TV-26210,Westgate Grocers,delivered
TV-26211,Eastlink Apparel Holdings,delivered
TV-26212,Golden Textiles,in_transit
TV-26213,Coastal Components Group,delivered
TV-26214,Northern Supplies Pty Ltd,in_transit
TV-26215,Ironbark Wholesale Pty Ltd,delivered
TV-26216,Redgum Hardware,delivered
TV-26217,Kingsway Trading Holdings,in_transit
TV-26218,Silverline Wholesale,picked_up
TV-26219,Ironbark Hardware,picked_up
TV-26220,Harbour Chemicals,in_transit
TV-26221,Harbour Supplies Holdings,created
TV-26222,Blackwood Components Group,delivered
TV-26223,Ironbark Packaging,created
TV-26224,Stonebridge Trading,in_transit
TV-26225,Eastlink Industrial Holdings,created
TV-26226,Lakeside Packaging,picked_up
TV-26227,Harbour Grocers Co,created
TV-26228,Fairwind Freight,in_transit
TV-26229,Silverline Industrial,delivered
TV-26230,Silverline Electronics Holdings,failed
TV-26231,Sunrise Retail Holdings,in_transit
TV-26232,Coastal Motors Holdings,created
TV-26233,Summit Trading,delivered
TV-26234,Coastal Foods Pty Ltd,created
TV-26235,Ironbark Chemicals,picked_up
TV-26236,Golden Beverages,created
TV-26237,Blackwood Grocers Holdings,in_transit
TV-26238,Westgate Supplies Co,created
TV-26239,Coastal Freight Holdings,picked_up
TV-26240,Summit Pharma Group,created
TV-26241,Baywater Retail Group,delivered
TV-26242,Harbour Logistics Group,created
TV-26243,Golden Trading Pty Ltd,delivered
TV-26244,Summit Pharma Holdings,delivered
TV-26245,Summit Chemicals,delivered
TV-26246,Redgum Supplies,delivered
TV-26247,Riverside Components,in_transit
TV-26248,Northern Retail,picked_up
TV-26249,Baywater Freight,picked_up
TV-26250,Parkview Hardware,delivered
TV-26251,Northern Retail Pty Ltd,picked_up
TV-26252,Sunrise Packaging,delivered
TV-26253,Ironbark Beverages,delivered
TV-26254,Silverline Distribution Group,failed
TV-26255,Northern Packaging,delivered
TV-26256,Fairwind Motors Holdings,picked_up
TV-26257,Stonebridge Grocers Pty Ltd,delivered
TV-26258,Northern Grocers,delivered
TV-26259,Riverside Hardware Group,created
TV-26260,Kingsway Packaging,in_transit
TV-26261,Blackwood Logistics,picked_up
TV-26262,Harbour Freight,delivered
TV-26263,Blackwood Pharma,in_transit
TV-26264,Summit Hardware Pty Ltd,delivered
TV-26265,Fairwind Chemicals Group,delivered
TV-26266,Sunrise Grocers Group,delivered
TV-26267,Lakeside Packaging,picked_up
TV-26268,Baywater Trading,in_transit
TV-26269,Golden Chemicals,in_transit
TV-26270,Silverline Hardware Pty Ltd,created
TV-26271,Westgate Wholesale,picked_up
TV-26272,Golden Hardware,failed
TV-26273,Fairwind Components,delivered
TV-26274,Kingsway Supplies,in_transit
TV-26275,Sunrise Beverages Group,delivered
TV-26276,Eastlink Retail,in_transit
TV-26277,Summit Grocers,picked_up
TV-26278,Summit Electronics Holdings,in_transit
TV-26279,Kingsway Distribution Pty Ltd,in_transit
TV-26280,Golden Supplies Pty Ltd,delivered
TV-26281,Stonebridge Pharma,picked_up
TV-26282,Baywater Supplies,in_transit
TV-26283,Ironbark Grocers,created
TV-26284,Baywater Freight Pty Ltd,delivered
TV-26285,Coastal Industrial Group,created
TV-26286,Coastal Electronics,in_transit
TV-26287,Northern Beverages Pty Ltd,delivered
TV-26288,Stonebridge Freight Co,failed
TV-26289,Parkview Hardware,picked_up
TV-26290,Golden Logistics Group,picked_up
TV-26291,Redgum Beverages,delivered
TV-26292,Ironbark Components,delivered
TV-26293,Ironbark Freight Pty Ltd,in_transit
TV-26294,Silverline Logistics,delivered
TV-26295,Coastal Beverages Pty Ltd,delivered
TV-26296,Golden Hardware Co,created
TV-26297,Redgum Supplies Co,failed
TV-26298,Sunrise Components,failed
TV-26299,Parkview Electronics,created
TV-26300,Sunrise Textiles,delivered
TV-26301,Lakeside Components Group,picked_up
TV-26302,Summit Beverages,created
TV-26303,Northern Packaging Pty Ltd,delivered
TV-26304,Silverline Supplies,in_transit
TV-26305,Northern Textiles Group,failed
TV-26306,Redgum Supplies Pty Ltd,created
TV-26307,Baywater Hardware Holdings,created
TV-26308,Riverside Packaging,created
TV-26309,Parkview Freight,delivered
TV-26310,Riverside Foods,in_transit
TV-26311,Blackwood Chemicals,picked_up
TV-26312,Baywater Pharma Holdings,created
TV-26313,Highfield Apparel,in_transit
TV-26314,Silverline Wholesale,picked_up
TV-26315,Summit Components Co,delivered
TV-26316,Summit Hardware,in_transit
TV-26317,Northern Wholesale Group,delivered
TV-26318,Harbour Freight,delivered
TV-26319,Baywater Distribution Pty Ltd,delivered
TV-26320,Harbour Foods Co,delivered
TV-26321,Redgum Wholesale,in_transit
TV-26322,Stonebridge Wholesale Holdings,failed
TV-26323,Lakeside Grocers Pty Ltd,delivered
TV-26324,Highfield Components Group,picked_up
TV-26325,Lakeside Logistics,created
TV-26326,Parkview Components Co,in_transit
TV-26327,Blackwood Logistics Holdings,created
TV-26328,Silverline Motors Pty Ltd,in_transit
TV-26329,Coastal Textiles,delivered
TV-26330,Summit Textiles Holdings,in_transit
TV-26331,Harbour Electronics Holdings,in_transit
TV-26332,Lakeside Grocers,picked_up
TV-26333,Stonebridge Motors,delivered
TV-26334,Silverline Grocers,failed
TV-26335,Stonebridge Beverages Holdings,in_transit
TV-26336,Westgate Distribution Group,in_transit
TV-26337,Highfield Logistics,created
TV-26338,Eastlink Industrial Group,in_transit
TV-26339,Redgum Grocers,in_transit
TV-26340,Golden Logistics Holdings,created
TV-26341,Silverline Pharma,in_transit
TV-26342,Riverside Distribution Holdings,created
TV-26343,Ironbark Motors Co,created
TV-26344,Ironbark Components,created
TV-26345,Summit Trading Pty Ltd,delivered
TV-26346,Redgum Apparel Pty Ltd,delivered
TV-26347,Harbour Apparel,created
TV-26348,Ironbark Retail,picked_up
TV-26349,Ironbark Motors,in_transit
TV-26350,Fairwind Chemicals,delivered
TV-26351,Riverside Textiles,created
TV-26352,Highfield Foods Holdings,in_transit
TV-26353,Riverside Electronics Pty Ltd,in_transit
TV-26354,Westgate Components,created
TV-26355,Silverline Packaging Pty Ltd,failed
TV-26356,Harbour Beverages,picked_up
TV-26357,Eastlink Apparel Holdings,created
TV-26358,Stonebridge Pharma Holdings,delivered
TV-26359,Harbour Industrial,delivered
TV-26360,Blackwood Components Pty Ltd,created
TV-26361,Northern Trading,created
TV-26362,Northern Textiles Pty Ltd,in_transit
TV-26363,Fairwind Retail,created
TV-26364,Riverside Chemicals,delivered
TV-26365,Eastlink Textiles Co,created
TV-26366,Parkview Beverages,delivered
TV-26367,Redgum Electronics Holdings,in_transit
TV-26368,Eastlink Industrial Pty Ltd,delivered
TV-26369,Golden Textiles Holdings,created
TV-26370,Blackwood Textiles,created
TV-26371,Westgate Retail,delivered
TV-26372,Fairwind Pharma Holdings,created
TV-26373,Lakeside Textiles Co,picked_up
TV-26374,Sunrise Packaging,delivered
TV-26375,Fairwind Freight Pty Ltd,in_transit
TV-26376,Coastal Hardware Co,delivered
TV-26377,Eastlink Retail Pty Ltd,created
TV-26378,Westgate Packaging Group,in_transit
TV-26379,Eastlink Logistics Group,created
TV-26380,Blackwood Motors,in_transit
TV-26381,Ironbark Motors,picked_up
TV-26382,Coastal Grocers,created
TV-26383,Kingsway Logistics Co,delivered
TV-26384,Redgum Logistics,in_transit
TV-26385,Sunrise Retail Pty Ltd,in_transit
TV-26386,Ironbark Textiles,picked_up
TV-26387,Blackwood Supplies,delivered
TV-26388,Golden Distribution,in_transit
TV-26389,Harbour Grocers Co,in_transit
TV-26390,Ironbark Distribution Group,in_transit
TV-26391,Redgum Wholesale,created
TV-26392,Coastal Motors,in_transit
TV-26393,Blackwood Logistics,created
TV-26394,Kingsway Electronics,delivered
TV-26395,Silverline Retail,delivered
TV-26396,Fairwind Retail Holdings,delivered
TV-26397,Summit Chemicals,in_transit
TV-26398,Harbour Grocers,delivered
TV-26399,Baywater Chemicals,created
TV-26400,Coastal Components Holdings,created
TV-26401,Ironbark Grocers,created
TV-26402,Fairwind Beverages Co,delivered
TV-26403,Eastlink Pharma,in_transit
TV-26404,Baywater Textiles Co,delivered
TV-26405,Stonebridge Textiles Pty Ltd,created
TV-26406,Stonebridge Chemicals Group,in_transit
TV-26407,Redgum Components Pty Ltd,delivered
TV-26408,Westgate Logistics Pty Ltd,created
TV-26409,Fairwind Freight,in_transit
TV-26410,Blackwood Retail Co,in_transit
TV-26411,Kingsway Foods Group,in_transit
TV-26412,Westgate Trading,picked_up
TV-26413,Westgate Supplies,delivered
TV-26414,Ironbark Wholesale Pty Ltd,in_transit
TV-26415,Redgum Trading,delivered
TV-26416,Redgum Pharma Co,picked_up
TV-26417,Lakeside Industrial Holdings,picked_up
TV-26418,Riverside Foods Pty Ltd,delivered
TV-26419,Eastlink Trading,created
TV-26420,Redgum Motors Group,picked_up
TV-26421,Eastlink Industrial,created
TV-26422,Fairwind Grocers Pty Ltd,delivered
TV-26423,Blackwood Supplies,created
TV-26424,Summit Packaging,delivered
TV-26425,Riverside Distribution Holdings,delivered
TV-26426,Baywater Electronics,in_transit
TV-26427,Westgate Electronics,in_transit
TV-26428,Baywater Components,delivered
TV-26429,Stonebridge Trading Group,delivered
TV-26430,Stonebridge Grocers Co,in_transit
TV-26431,Lakeside Foods Co,picked_up
TV-26432,Westgate Freight Group,created
TV-26433,Sunrise Trading,created
TV-26434,Stonebridge Distribution,created
TV-26435,Fairwind Foods Holdings,delivered
TV-26436,Kingsway Pharma,created
TV-26437,Riverside Industrial Holdings,delivered
TV-26438,Summit Freight,in_transit
TV-26439,Harbour Distribution Co,delivered
TV-26440,Lakeside Packaging Co,in_transit
TV-26441,Redgum Textiles,delivered
TV-26442,Sunrise Pharma Group,delivered
TV-26443,Blackwood Industrial,in_transit
TV-26444,Ironbark Distribution,created
TV-26445,Ironbark Freight Group,delivered
TV-26446,Baywater Apparel Holdings,created
TV-26447,Lakeside Beverages,picked_up
TV-26448,Sunrise Retail Group,delivered
TV-26449,Silverline Grocers Group,in_transit
TV-26450,Baywater Beverages Holdings,picked_up
TV-26451,Baywater Components Pty Ltd,in_transit
TV-26452,Riverside Trading Group,created
TV-26453,Blackwood Freight,delivered
TV-26454,Westgate Trading Group,created
TV-26455,Kingsway Apparel,delivered
TV-26456,Fairwind Components Pty Ltd,delivered
TV-26457,Baywater Distribution Holdings,in_transit
TV-26458,Blackwood Logistics Group,in_transit
TV-26459,Silverline Industrial Pty Ltd,delivered
TV-26460,Coastal Foods Group,in_transit
TV-26461,Silverline Beverages Co,in_transit
TV-26462,Fairwind Logistics,created
TV-26463,Westgate Motors Holdings,delivered
TV-26464,Fairwind Freight Pty Ltd,picked_up
TV-26465,Stonebridge Textiles Pty Ltd,in_transit
TV-26466,Highfield Motors Pty Ltd,delivered
TV-26467,Sunrise Motors Holdings,in_transit
TV-26468,Parkview Logistics Pty Ltd,delivered
TV-26469,Baywater Freight Holdings,created
TV-26470,Redgum Trading Co,in_transit
TV-26471,Westgate Hardware,in_transit
TV-26472,Riverside Wholesale Co,picked_up
TV-26473,Parkview Freight,created
TV-26474,Westgate Apparel,delivered
TV-26475,Silverline Retail,delivered
TV-26476,Golden Grocers Co,in_transit
TV-26477,Highfield Textiles Holdings,picked_up
TV-26478,Blackwood Distribution,picked_up
TV-26479,Kingsway Foods,delivered
